name,city,country,IATA,ICAO,lat,lon,timezone
Tozeur Nefta Intl ,Tozeur,Tunisia,TOE,DTTZ,33.939701080322266,8.110560417175293,1
Niamtougou Intl ,Niatougou,Togo,LRL,DXNG,9.767330169677734,1.091249942779541,0
Lomé-Tokoin ,Lome,Togo,LFW,DXXX,6.165609836578369,1.2545100450515747,0
Antwerp Intl (Deurne),Antwerp,Belgium,ANR,EBAW,51.1893997192,4.46027994156,1
Brussels ,Brussels,Belgium,BRU,EBBR,50.901401519800004,4.48443984985,1
Brussels South Charleroi ,Charleroi,Belgium,CRL,EBCI,50.459202,4.45382,1
Wevelgem ,Kortrijk-vevelgem,Belgium,KJK,EBKT,50.817199707,3.20472002029,1
Liège ,Liege,Belgium,LGG,EBLG,50.63740158081055,5.443220138549805,1
Ostend-Bruges Intl ,Ostend,Belgium,OST,EBOS,51.198898315399994,2.8622200489,1
Flugplatz Bautzen,Bautzen,Germany,\N,EDAB,51.193611,14.519722,1
Altenburg-Nobitz ,Altenburg,Germany,AOC,EDAC,50.981945,12.506389,1
Großenhain ,Suhl,Germany,\N,EDAK,51.30805587768555,13.555556297302246,1
Merseburg ,Muehlhausen,Germany,\N,EDAM,51.3630556,11.9408333,1
Halle-Oppin ,Halle,Germany,\N,EDAQ,51.552223,12.053889,1
Riesa-Göhlis ,Riesa,Germany,IES,EDAU,51.2936096191,13.3561105728,1
Rechlin-Lärz ,Rechlin-laerz,Germany,REB,EDAX,53.306388855,12.7522220612,1
Strausberg ,Strausberg,Germany,\N,EDAY,52.5805549621582,13.916666984558105,1
Schönhagen ,Schoenhagen,Germany,QXH,EDAZ,52.203609,13.156389,1
Barth ,Barth,Germany,BBH,EDBH,54.338253,12.710515,1
Kyritz ,Kyritz,Germany,\N,EDBK,52.918888092041016,12.425277709960938,1
Magdeburg City ,Magdeburg,Germany,ZMG,EDBM,52.073612,11.626389,1
Rothenburg/Görlitz ,Rothenburg/ol,Germany,\N,EDBR,51.36333465576172,14.949999809265137,1
Cottbus-Drewitz ,Cottbus,Germany,CBU,EDCD,51.889442,14.531944,1
Kamenz ,Kamenz,Germany,\N,EDCM,51.29694366455078,14.1274995803833,1
Berlin-Schönefeld ,Berlin,Germany,SXF,EDDB,52.380001,13.5225,1
Dresden ,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970703,1
Erfurt ,Erfurt,Germany,ERF,EDDE,50.979801177978516,10.958100318908691,1
Frankfurt am Main ,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,1
Münster Osnabrück ,Munster,Germany,FMO,EDDG,52.134601593,7.68483018875,1
Hamburg ,Hamburg,Germany,HAM,EDDH,53.630401611328,9.9882297515869,1
Berlin-Tempelhof Intl ,Berlin,Germany,THF,EDDI,52.472999572753906,13.403900146484375,1
Cologne Bonn ,Cologne,Germany,CGN,EDDK,50.8658981323,7.1427397728,1
Düsseldorf ,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,1
Munich ,Munich,Germany,MUC,EDDM,48.353802,11.7861,1
Nuremberg ,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,1
Leipzig/Halle ,Leipzig,Germany,LEJ,EDDP,51.423889,12.236389,1
Saarbrücken ,Saarbruecken,Germany,SCN,EDDR,49.214599609400004,7.10950994492,1
Stuttgart ,Stuttgart,Germany,STR,EDDS,48.689899444599995,9.22196006775,1
Berlin-Tegel ,Berlin,Germany,TXL,EDDT,52.5597,13.2877,1
Hannover ,Hannover,Germany,HAJ,EDDV,52.461101532,9.685079574580001,1
Bremen ,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,1
Frankfurt-Egelsbach ,Egelsbach,Germany,QEF,EDFE,49.959999,8.645833,1
Frankfurt-Hahn ,Hahn,Germany,HHN,EDFH,49.9487,7.26389,1
Mannheim-City ,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,1
Allendorf/Eder ,Allendorf,Germany,\N,EDFQ,51.03499984741211,8.680832862854004,1
Worms ,Worms,Germany,\N,EDFV,49.606945,8.368333,1
Mainz-Finthen ,Mainz,Germany,\N,EDFZ,49.967499,8.147222,1
Eisenach-Kindel ,Eisenach,Germany,EIB,EDGE,50.991604,10.47973,1
Siegerland ,Siegerland,Germany,SGE,EDGS,50.707698822021484,8.082969665527344,1
Hamburg-Finkenwerder ,Hamburg,Germany,XFW,EDHI,53.5352783203125,9.835556030273438,1
Kiel-Holtenau ,Kiel,Germany,KEL,EDHK,54.37944412231445,10.145277976989746,1
Lübeck Blankensee ,Luebeck,Germany,LBC,EDHL,53.8054008484,10.7192001343,1
Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,50.405555725,6.5288891792,1
Meinerzhagen ,Meinerzhagen,Germany,\N,EDKZ,51.099998474121094,7.599999904632568,1
Arnsberg-Menden ,Arnsberg,Germany,\N,EDLA,51.483890533447266,7.8983330726623535,1
Essen Mulheim ,Essen,Germany,ESS,EDLE,51.40230178833008,6.9373297691345215,1
Bielefeld ,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,1
Mönchengladbach ,Moenchengladbach,Germany,MGL,EDLN,51.230278,6.504444,1
Paderborn Lippstadt ,Paderborn,Germany,PAD,EDLP,51.614101409899995,8.616319656369999,1
Stadtlohn-Vreden ,Stadtlohn,Germany,\N,EDLS,51.99583435058594,6.8405561447143555,1
Dortmund ,Dortmund,Germany,DTM,EDLW,51.51829910279999,7.61223983765,1
Augsburg ,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,1
Eggenfelden ,Eggenfelden,Germany,\N,EDME,48.39611053466797,12.723610877990723,1
Oberpfaffenhofen ,Oberpfaffenhofen,Germany,OBF,EDMO,48.081402,11.2831,1
Straubing ,Straubing,Germany,RBM,EDMS,48.90083312988281,12.516667366027832,1
Vilshofen ,Vilshofen,Germany,\N,EDMV,48.6349983215332,13.195555686950684,1
Leutkirch-Unterzeil ,Leutkirch,Germany,\N,EDNL,47.858890533447266,10.014166831970215,1
Friedrichshafen ,Friedrichshafen,Germany,FDH,EDNY,47.671298980699994,9.51148986816,1
Schwerin Parchim ,Parchim,Germany,SZW,EDOP,53.426998,11.7834,1
Stendal-Borstel ,Stendal,Germany,\N,EDOV,52.62888717651367,11.818611145019531,1
Aalen-Heidenheim/Elchingen ,Aalen-heidenheim,Germany,\N,EDPA,48.77777862548828,10.264721870422363,1
Bayreuth ,Bayreuth,Germany,BYU,EDQD,49.985001,11.64,1
Burg Feuerstein ,Burg Feuerstein,Germany,URD,EDQE,49.794166564941,11.133610725403,1
Hof-Plauen ,Hof,Germany,HOQ,EDQM,50.288612365722656,11.856389045715332,1
Haßfurt-Schweinfurt ,Hassfurt,Germany,\N,EDQT,50.0180549621582,10.529443740844727,1
Trier-Föhren ,Trier,Germany,\N,EDRT,49.863888,6.7875,1
Zweibrücken ,Zweibruecken,Germany,ZQW,EDRZ,49.2094,7.40056,1
Donaueschingen-Villingen ,Donaueschingen,Germany,ZQL,EDTD,47.97333145139999,8.52222156525,1
Freiburg i. Br. ,Freiburg,Germany,\N,EDTF,48.022777557400005,7.83249998093,1
Mengen-Hohentengen ,Mengen,Germany,\N,EDTM,48.053890228271484,9.372777938842773,1
Adolf Würth ,Schwaebisch Hall,Germany,\N,EDTY,49.1183319092,9.783888816829998,1
Finsterwalde/Schacksdorf ,Soest,Germany,\N,EDUS,51.607498,13.743611,1
Braunschweig-Wolfsburg ,Braunschweig,Germany,BWE,EDVE,52.319199,10.5561,1
Kassel-Calden ,Kassel,Germany,KSF,EDVK,51.417273,9.384967,1
Hildesheim ,Hildesheim,Germany,\N,EDVM,52.18138885498047,9.946389198303223,1
Bremerhaven ,Bremerhaven,Germany,BRV,EDWB,53.506943,8.572778,1
Emden ,Emden,Germany,EME,EDWE,53.391109,7.2275,1
Leer-Papenburg ,Leer,Germany,\N,EDWF,53.271942138671875,7.441667079925537,1
Wilhelmshaven-Mariensiel ,Wilhelmshaven,Germany,WVN,EDWI,53.502220153808594,8.05222225189209,1
Borkum ,Borkum,Germany,BMK,EDWR,53.59639,6.709167,1
Norderney ,Norderney,Germany,NRD,EDWY,53.70694351196289,7.230000019073486,1
Flensburg-Schäferhaus ,Flensburg,Germany,FLF,EDXF,54.77333450317383,9.378889083862305,1
Rendsburg-Schachtholm ,Rendsburg,Germany,\N,EDXR,54.220001220703125,9.599444389343262,1
Westerland Sylt ,Westerland,Germany,GWT,EDXW,54.9132003784,8.34047031403,1
Kärdla ,Kardla,Estonia,KDL,EEKA,58.99079895019531,22.830699920654297,2
Kuressaare ,Kuressaare,Estonia,URE,EEKE,58.22990036010742,22.50950050354004,2
Pärnu ,Parnu,Estonia,EPU,EEPU,58.41899871826172,24.47279930114746,2
Lennart Meri Tallinn ,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956049999,24.832799911499997,2
Tartu ,Tartu,Estonia,TAY,EETU,58.3074989319,26.690399169900004,2
Enontekio ,Enontekio,Finland,ENF,EFET,68.362602233887,23.424299240112,2
Eura ,Eura,Finland,\N,EFEU,61.1161003112793,22.201400756835938,2
Halli ,Halli,Finland,KEV,EFHA,61.856039,24.786686,2
Helsinki Malmi ,Helsinki,Finland,HEM,EFHF,60.254600524902344,25.042800903320312,2
Helsinki Vantaa ,Helsinki,Finland,HEL,EFHK,60.317199707031,24.963300704956,2
Hameenkyro ,Hameenkyro,Finland,\N,EFHM,61.689701080322266,23.073699951171875,2
Hanko ,Hanko,Finland,\N,EFHN,59.848899841308594,23.083599090576172,2
Kiikala ,Kikala,Finland,\N,EFIK,60.4625015259,23.6525001526,2
Immola ,Immola,Finland,\N,EFIM,61.24919891357422,28.90369987487793,2
Kitee ,Kitee,Finland,KTQ,EFIT,62.1661,30.073601,2
Ivalo ,Ivalo,Finland,IVL,EFIV,68.607299804688,27.405300140381,2
Joensuu ,Joensuu,Finland,JOE,EFJO,62.662899017334,29.607500076294,2
Jyvaskyla ,Jyvaskyla,Finland,JYV,EFJY,62.399501800537,25.678300857544,2
Kauhava ,Kauhava,Finland,KAU,EFKA,63.127102,23.051399,2
Kemi-Tornio ,Kemi,Finland,KEM,EFKE,65.778701782227,24.582099914551,2
Kajaani ,Kajaani,Finland,KAJ,EFKI,64.285499572754,27.692399978638,2
Kauhajoki ,Kauhajoki,Finland,KHJ,EFKJ,62.4625015259,22.3931007385,2
Kokkola-Pietarsaari ,Kruunupyy,Finland,KOK,EFKK,63.721199035645,23.143100738525,2
Kemijarvi ,Kemijarvi,Finland,\N,EFKM,66.712898,27.156799,2
Kuusamo ,Kuusamo,Finland,KAO,EFKS,65.987602233887,29.239400863647,2
Kittilä ,Kittila,Finland,KTT,EFKT,67.700996398926,24.846799850464,2
Kuopio ,Kuopio,Finland,KUO,EFKU,63.007099151611,27.797800064087,2
Lahti Vesivehmaa ,Vesivehmaa,Finland,QLF,EFLA,61.144199,25.693501,2
Lappeenranta ,Lappeenranta,Finland,LPP,EFLP,61.044601,28.144743,2
Mariehamn ,Mariehamn,Finland,MHQ,EFMA,60.122200012207,19.898199081421,2
Menkijarvi ,Menkijarvi,Finland,\N,EFME,62.94670104980469,23.51889991760254,2
Mikkeli ,Mikkeli,Finland,MIK,EFMI,61.6866,27.201799,2
Nummela ,Nummela,Finland,\N,EFNU,60.333900451699996,24.2964000702,2
Oulu ,Oulu,Finland,OUL,EFOU,64.930099487305,25.354600906372,2
Piikajarvi ,Piikajarvi,Finland,\N,EFPI,61.245601654052734,22.19339942932129,2
Pori ,Pori,Finland,POR,EFPO,61.461700439453,21.799999237061,2
Pudasjärvi ,Pudasjarvi,Finland,\N,EFPU,65.4021987915,26.946899414100002,2
Pyhäsalmi ,Pyhasalmi,Finland,\N,EFPY,63.7318992615,25.926300048799998,2
Raahe Pattijoki ,Pattijoki,Finland,\N,EFRH,64.6881027222,24.6958007812,2
Rantasalmi ,Rantasalmi,Finland,\N,EFRN,62.0654983521,28.3565006256,2
Rovaniemi ,Rovaniemi,Finland,RVN,EFRO,66.564796447754,25.830400466919,2
Rayskala ,Rayskala,Finland,\N,EFRY,60.74470138549805,24.107799530029297,2
Savonlinna ,Savonlinna,Finland,SVL,EFSA,61.943099975586,28.945100784302,2
Selanpaa ,Selanpaa,Finland,\N,EFSE,61.062400817871094,26.798900604248047,2
Sodankyla ,Sodankyla,Finland,SOT,EFSO,67.3949966431,26.6191005707,2
Tampere-Pirkkala ,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,2
Teisko ,Teisko,Finland,\N,EFTS,61.7733,24.027,2
Turku ,Turku,Finland,TKU,EFTU,60.514099121094,22.262800216675,2
Vaasa ,Vaasa,Finland,VAA,EFVA,63.050701141357,21.762199401855,2
Varkaus ,Varkaus,Finland,VRK,EFVR,62.171100616455,27.868600845337,2
Belfast Intl ,Belfast,United Kingdom,BFS,EGAA,54.6575012207,-6.2158298492399995,0
St Angelo ,Enniskillen,United Kingdom,ENK,EGAB,54.39889907836914,-7.651669979095459,0
George Best Belfast City ,Belfast,United Kingdom,BHD,EGAC,54.618099212646484,-5.872499942779541,0
City of Derry ,Londonderry,United Kingdom,LDY,EGAE,55.04280090332031,-7.161109924316406,0
Birmingham Intl ,Birmingham,United Kingdom,BHX,EGBB,52.453899383499994,-1.74802994728,0
Coventry ,Coventry,United Kingdom,CVT,EGBE,52.3697013855,-1.4797199964499999,0
Leicester ,Leicester,United Kingdom,\N,EGBG,52.6077995300293,-1.03193998336792,0
Gloucestershire ,Golouchestershire,United Kingdom,GLO,EGBJ,51.89419937133789,-2.167220115661621,0
Wolverhampton Halfpenny Green ,Halfpenny Green,United Kingdom,\N,EGBO,52.51750183105469,-2.2594399452209473,0
Cotswold ,Pailton,United Kingdom,GBA,EGBP,51.668095,-2.05694,0
Turweston ,Turweston,United Kingdom,\N,EGBT,52.0407981873,-1.09555995464,0
Wellesbourne Mountford ,Wellesbourne,United Kingdom,\N,EGBW,52.19219970703125,-1.6144399642944336,0
Manchester ,Manchester,United Kingdom,MAN,EGCC,53.35369873046875,-2.2749500274658203,0
Manchester Woodford ,Woodfort,United Kingdom,\N,EGCD,53.3381,-2.14889,0
Royal Marines Base Chivenor ,Chivenor,United Kingdom,\N,EGDC,51.08720016479492,-4.1503400802612305,0
Newquay Cornwall ,Newquai,United Kingdom,NQY,EGHQ,50.44060134887695,-4.995409965515137,0
RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,51.5051,-1.99343,0
MoD Boscombe Down ,Boscombe Down,United Kingdom,\N,EGDM,51.152198791503906,-1.7474100589752197,0
RNAS Culdrose,Culdrose,United Kingdom,\N,EGDR,50.08610153198242,-5.255710124969482,0
MoD St. Athan,St. Athan,United Kingdom,\N,EGDX,51.4048,-3.43575,0
RNAS Yeovilton,Yeovilton,United Kingdom,YEO,EGDY,51.0093994140625,-2.638819932937622,0
Haverfordwest ,Haverfordwest,United Kingdom,HAW,EGFE,51.833099365234375,-4.9611101150512695,0
Cardiff Intl ,Cardiff,United Kingdom,CWL,EGFF,51.39670181274414,-3.343329906463623,0
Swansea ,Swansea,United Kingdom,SWS,EGFH,51.60530090332031,-4.0678300857543945,0
Bristol ,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,0
Liverpool John Lennon ,Liverpool,United Kingdom,LPL,EGGP,53.33359909057617,-2.849720001220703,0
London Luton ,London,United Kingdom,LTN,EGGW,51.874698638916016,-0.36833301186561584,0
Plymouth City ,Plymouth,United Kingdom,PLH,EGHD,50.422798,-4.10583,0
Bournemouth ,Bournemouth,United Kingdom,BOH,EGHH,50.779998779296875,-1.8424999713897705,0
Southampton ,Southampton,United Kingdom,SOU,EGHI,50.95029830932617,-1.3567999601364136,0
Lasham ,Lasham,United Kingdom,QLA,EGHL,51.187198638916016,-1.0334999561309814,0
Alderney ,Alderney,Guernsey,ACI,EGJA,49.706104,-2.21472,0
Guernsey ,Guernsey,Guernsey,GCI,EGJB,49.435001373291016,-2.6019699573516846,0
Jersey ,Jersey,Jersey,JER,EGJJ,49.20790100097656,-2.195509910583496,0
Shoreham ,Shoreham By Sea,United Kingdom,ESH,EGKA,50.835602,-0.297222,0
London Biggin Hill ,Biggin Hill,United Kingdom,BQH,EGKB,51.33079910279999,0.0324999988079,0
London Gatwick ,London,United Kingdom,LGW,EGKK,51.148102,-0.190278,0
London City ,London,United Kingdom,LCY,EGLC,51.505299,0.055278,0
Farnborough ,Farnborough,United Kingdom,FAB,EGLF,51.2757987976,-0.776332974434,0
Chalgrove ,Chalsgrove,United Kingdom,\N,EGLJ,51.67610168457031,-1.0808299779891968,0
Blackbushe ,Blackbushe,United Kingdom,BBS,EGLK,51.32389831542969,-0.8475000262260437,0
London Heathrow ,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,0
Southend ,Southend,United Kingdom,SEN,EGMC,51.5713996887207,0.6955559849739075,0
Lydd ,Lydd,United Kingdom,LYX,EGMD,50.95610046386719,0.9391670227050781,0
Kent Intl ,Manston,United Kingdom,MSE,EGMH,51.342201,1.34611,0
Brough ,Brough,United Kingdom,\N,EGNB,53.7197,-0.566333,0
Carlisle ,Carlisle,United Kingdom,CAX,EGNC,54.9375,-2.8091700077056885,0
Retford Gamston ,Repton,United Kingdom,\N,EGNE,53.280601501464844,-0.9513890147209167,0
Blackpool Intl ,Blackpool,United Kingdom,BLK,EGNH,53.77170181274414,-3.0286099910736084,0
Humberside ,Humberside,United Kingdom,HUY,EGNJ,53.57440185546875,-0.350832998752594,0
Barrow Walney Island ,Barrow Island,United Kingdom,BWF,EGNL,54.1286111,-3.2675,0
Leeds Bradford ,Leeds,United Kingdom,LBA,EGNM,53.86589813232422,-1.6605700254440308,0
Warton ,Warton,United Kingdom,WRT,EGNO,53.745098,-2.88306,0
Hawarden ,Hawarden,United Kingdom,CEG,EGNR,53.1781005859375,-2.9777801036834717,0
Isle of Man ,Isle Of Man,Isle of Man,IOM,EGNS,54.08330154418945,-4.623889923095703,0
Newcastle ,Newcastle,United Kingdom,NCL,EGNT,55.037498474121094,-1.6916699409484863,0
Durham Tees Valley ,Teesside,United Kingdom,MME,EGNV,54.50920104980469,-1.4294099807739258,0
East Midlands ,East Midlands,United Kingdom,EMA,EGNX,52.8311004639,-1.32806003094,0
Llanbedr ,Llanbedr,United Kingdom,\N,EGOD,52.811698913574,-4.1235799789429,0
RAF Ternhill,Ternhill,United Kingdom,\N,EGOE,52.87120056152344,-2.533560037612915,0
RAF Shawbury,Shawbury,United Kingdom,\N,EGOS,52.79819869995117,-2.6680400371551514,0
RAF Woodvale,Woodvale,United Kingdom,\N,EGOW,53.5816,-3.05552,0
Kirkwall ,Kirkwall,United Kingdom,KOI,EGPA,58.957801818847656,-2.9049999713897705,0
Sumburgh ,Sumburgh,United Kingdom,LSI,EGPB,59.87889862060547,-1.2955600023269653,0
Wick ,Wick,United Kingdom,WIC,EGPC,58.458900451660156,-3.09306001663208,0
Aberdeen Dyce ,Aberdeen,United Kingdom,ABZ,EGPD,57.201900482177734,-2.197779893875122,0
Inverness ,Inverness,United Kingdom,INV,EGPE,57.54249954223633,-4.047500133514404,0
Glasgow Intl ,Glasgow,United Kingdom,GLA,EGPF,55.8718986511,-4.43306016922,0
Edinburgh ,Edinburgh,United Kingdom,EDI,EGPH,55.95000076293945,-3.372499942779541,0
Islay ,Islay,United Kingdom,ILY,EGPI,55.68190002441406,-6.256669998168945,0
Glasgow Prestwick ,Prestwick,United Kingdom,PIK,EGPK,55.5093994140625,-4.586669921875,0
Benbecula ,Benbecula,United Kingdom,BEB,EGPL,57.48109817504883,-7.3627800941467285,0
Scatsta ,Scatsta,United Kingdom,SCS,EGPM,60.43280029296875,-1.2961100339889526,0
Dundee ,Dundee,United Kingdom,DND,EGPN,56.45249938964844,-3.025830030441284,0
Stornoway ,Stornoway,United Kingdom,SYY,EGPO,58.215599060058594,-6.331110000610352,0
Tiree ,Tiree,United Kingdom,TRE,EGPU,56.49919891357422,-6.869170188903809,0
RAF Leuchars,Leuchars,United Kingdom,ADX,EGQL,56.37289810180664,-2.8684399127960205,0
RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,EGQS,57.7052001953125,-3.339169979095459,0
Cambridge ,Cambridge,United Kingdom,CBG,EGSC,52.205002,0.175,0
Peterborough Business ,Peterborough,United Kingdom,\N,EGSF,52.468101501464844,-0.2511110007762909,0
Norwich Intl ,Norwich,United Kingdom,NWI,EGSH,52.6758003235,1.28278005123,0
London Stansted ,London,United Kingdom,STN,EGSS,51.8849983215,0.234999999404,0
North Weald ,North Weald,United Kingdom,\N,EGSX,51.721698761,0.154166996479,0
Sheffield City Heliport,Fowlmere,United Kingdom,\N,EGSY,53.394299,-1.38849,0
Cranfield ,Cranfield,United Kingdom,\N,EGTC,52.0722007751,-0.616666972637,0
Exeter Intl ,Exeter,United Kingdom,EXT,EGTE,50.73440170288086,-3.4138898849487305,0
Bristol Filton ,Bristol,United Kingdom,FZO,EGTG,51.5194015503,-2.59083008766,0
Oxford (Kidlington) ,Oxford,United Kingdom,OXF,EGTK,51.8368988037,-1.32000005245,0
RAF Benson,Benson,United Kingdom,BEX,EGUB,51.616401672399995,-1.09582996368,0
RAF Lakenheath,Lakenheath,United Kingdom,LKZ,EGUL,52.409301757799994,0.56099998951,0
RAF Mildenhall,Mildenhall,United Kingdom,MHZ,EGUN,52.361900329589844,0.48640599846839905,0
RAF Wattisham,Wattisham,United Kingdom,\N,EGUW,52.1273002625,0.956264019012,0
RAF Wyton,Wyton,United Kingdom,QUY,EGUY,52.3572006226,-0.107832998037,0
RAF Fairford,Fairford,United Kingdom,FFD,EGVA,51.6822013855,-1.7900300025900002,0
RAF Brize Norton,Brize Norton,United Kingdom,BZZ,EGVN,51.75,-1.58362,0
RAF Odiham,Odiham,United Kingdom,ODH,EGVO,51.2341003418,-0.94282501936,0
RAF Northolt,Northolt,United Kingdom,NHT,EGWU,51.553001403799996,-0.418166995049,0
RAF Coningsby,Coningsby,United Kingdom,QCY,EGXC,53.0929985046,-0.166014000773,0
RAF Dishforth,Dishforth,United Kingdom,\N,EGXD,54.1371994019,-1.42025005817,0
Leeming ,Leeming,United Kingdom,\N,EGXE,54.2924,-1.5354,0
Leeds East ,Church Fenton,United Kingdom,\N,EGXG,53.834301,-1.1955,0
RAF Honington,Honington,United Kingdom,BEQ,EGXH,52.34260177612305,0.7729390263557434,0
RAF Cottesmore,Cottesmore,United Kingdom,\N,EGXJ,52.735699,-0.648769,0
RAF Scampton,Scampton,United Kingdom,SQZ,EGXP,53.307800293,-0.550832986832,0
RAF Wittering,Wittering,United Kingdom,\N,EGXT,52.612598,-0.476453,0
RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,HRT,EGXU,54.0489006042,-1.2527500391,0
RAF Waddington,Waddington,United Kingdom,WTN,EGXW,53.1661987305,-0.523810982704,0
RAF Topcliffe,Topcliffe,United Kingdom,\N,EGXZ,54.205501556399994,-1.3820899725,0
RAF Cranwell,Cranwell,United Kingdom,\N,EGYD,53.0303001404,-0.48324200511,0
RAF Barkston Heath,Barkston Heath,United Kingdom,\N,EGYE,52.962200164799995,-0.561625003815,0
RAF Marham,Marham,United Kingdom,KNF,EGYM,52.648395,0.550692,0
Mount Pleasant ,Mount Pleasant,Falkland Islands,MPN,EGYP,-51.82279968261719,-58.447200775146484,-3
Amsterdam Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,1
Maastricht Aachen ,Maastricht,Netherlands,MST,EHBK,50.911701,5.77014,1
Drachten ,Drachten,Netherlands,\N,EHDR,53.1192016602,6.12972021103,1
Eindhoven ,Eindhoven,Netherlands,EIN,EHEH,51.4500999451,5.37452983856,1
Eelde ,Groningen,Netherlands,GRQ,EHGG,53.1197013855,6.57944011688,1
De Kooy ,De Kooy,Netherlands,DHR,EHKD,52.92340087890625,4.780620098114014,1
Lelystad ,Lelystad,Netherlands,LEY,EHLE,52.4603,5.52722,1
Rotterdam The Hague ,Rotterdam,Netherlands,RTM,EHRD,51.956902,4.43722,1
Twente ,Enschede,Netherlands,ENS,EHTW,52.275833,6.889167,1
Cork ,Cork,Ireland,ORK,EICK,51.84130096435547,-8.491109848022461,0
Galway ,Galway,Ireland,GWY,EICM,53.300201416015625,-8.941590309143066,0
Dublin ,Dublin,Ireland,DUB,EIDW,53.421299,-6.27007,0
Ireland West Knock ,Connaught,Ireland,NOC,EIKN,53.910301208496094,-8.818490028381348,0
Kerry ,Kerry,Ireland,KIR,EIKY,52.18090057373047,-9.52377986907959,0
Shannon ,Shannon,Ireland,SNN,EINN,52.702,-8.92482,0
Sligo ,Sligo,Ireland,SXL,EISG,54.280200958252,-8.5992097854614,0
Waterford ,Waterford,Ireland,WAT,EIWF,52.187198638916016,-7.0869598388671875,0
Aarhus ,Aarhus,Denmark,AAR,EKAH,56.2999992371,10.619000434899998,1
Billund ,Billund,Denmark,BLL,EKBI,55.7402992249,9.15178012848,1
Copenhagen Kastrup ,Copenhagen,Denmark,CPH,EKCH,55.617900848389,12.656000137329,1
Esbjerg ,Esbjerg,Denmark,EBJ,EKEB,55.525902,8.5534,1
Grønholt Hillerød ,Gronholt,Denmark,\N,EKGH,55.94139862060547,12.382200241088867,1
Karup ,Karup,Denmark,KRP,EKKA,56.29750061035156,9.124629974365234,1
Læsø ,Laeso,Denmark,BYR,EKLS,57.277198791503906,11.000100135803223,1
Lolland Falster Maribo ,Maribo,Denmark,MRW,EKMB,54.699299,11.4401,1
Odense ,Odense,Denmark,ODE,EKOD,55.47669982910156,10.330900192260742,1
Kruså-Padborg ,Krusa-padborg,Denmark,\N,EKPB,54.87030029296875,9.279009819030762,1
Copenhagen Roskilde ,Copenhagen,Denmark,RKE,EKRK,55.585601806640625,12.131400108337402,1
Bornholm ,Ronne,Denmark,RNN,EKRN,55.06330108642578,14.759599685668945,1
Sønderborg ,Soenderborg,Denmark,SGD,EKSB,54.96440124511719,9.791729927062988,1
Skive ,Skive,Denmark,SQW,EKSV,56.550201416015625,9.172980308532715,1
Thisted ,Thisted,Denmark,TED,EKTS,57.06880187988281,8.705220222473145,1
Vagar ,Vagar,Faroe Islands,FAE,EKVG,62.0635986328125,-7.277219772338867,0
Vesthimmerlands Flyveplads,Vesthimmerland,Denmark,\N,EKVH,56.846901,9.45861,1
Stauning ,Stauning,Denmark,STA,EKVJ,55.9901008605957,8.353910446166992,1
Aalborg ,Aalborg,Denmark,AAL,EKYT,57.0927589138,9.84924316406,1
Luxembourg-Findel Intl ,Luxemburg,Luxembourg,LUX,ELLX,49.6233333,6.2044444,1
Ålesund ,Alesund,Norway,AES,ENAL,62.5625,6.119699954986572,1
Andøya ,Andoya,Norway,ANX,ENAN,69.292503356934,16.144199371338,1
Alta ,Alta,Norway,ALF,ENAT,69.976097106934,23.371700286865,1
Bømoen ,Voss,Norway,\N,ENBM,60.63890075683594,6.501500129699707,1
Brønnøysund ,Bronnoysund,Norway,BNN,ENBN,65.461097717285,12.217499732971,1
Bodø ,Bodo,Norway,BOO,ENBO,67.26920318603516,14.365300178527832,1
Bergen Flesland,Bergen,Norway,BGO,ENBR,60.29339981,5.218140125,1
Båtsfjord ,Batsfjord,Norway,BJF,ENBS,70.60050201416,29.691400527954,1
Kristiansand ,Kristiansand,Norway,KRS,ENCN,58.204201,8.08537,1
Geilo Dagali,Geilo,Norway,DLD,ENDI,60.417301177978516,8.518349647521973,1
Bardufoss ,Bardufoss,Norway,BDU,ENDU,69.055801391602,18.540399551392,1
Leirin ,Fagernes,Norway,VDB,ENFG,61.015598297119,9.2880601882935,1
Florø ,Floro,Norway,FRO,ENFL,61.583599090576,5.0247201919556,1
